Fecha,Registro,Autoridad,Cargo,Categoria,Organismo,Activos,Representados,Materia,NombreRepresentados,NombreActivos
42117,Audiencia,Lily Pérez San Martín,Senador,Senador,SENADO,,Marco Lorenzo Oyanedel Issa ,Analizar agenda inclusión y diversidad sexual,1,1
42116,Audiencia,Pedro Araya Guerrero,Senador,Senador,SENADO,,Asociación Nacional De Suboficiales Y Gendarmes De Chile ,Situación de los ascensos en la planta de la institución.,1,1
42116,Audiencia,Pedro Araya Guerrero,Senador,Senador,SENADO,,Hidronor Chile S.A.,Situación de tratamiento de los residuos sólidos en Antofagasta. Se recibió invitación para visitar las instalaciones en la ciudad.,1,1
42116,Audiencia,Felipe Harboe Bascuñán,Senador,Senador,SENADO,,Asociacion De Funcionarios De San Felipe,"Somos un grupo de dirigentes municipales de bases que representamos a diversas comunas del país, y solicitamos que nos escuche en relación al tema del Protocolo de Acuerdo firmado por nuestra Confederación Nacional ASEMUCH, SUBDERE y ACHM, el pasado 14 de noviembre de 2014. Miércoles 21 de abril de 2015 a las 13:00 horas. Senado Valparaíso",1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Marcela Muñoz Jara ,"PROTOCOLO DE ACUERDO FIRMADO POR CONFEDERACION NACIONAL ASEMUCH, SUBDERE Y ACHM, EL 14 DE NPOVIEMBRE DE 2014",1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Lilian Contreras ,"PROTOCOLO DE ACUERDO FIRMADO POR ASEMUCH, SUBDERE Y ACHM, EL PASADO 14 DE NOVIEMBRE DE 2014",1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Unidad De Leasing Habitacional S.A.,"La audiencia está relacionada con el Subsidio para Leasing, materia que es de competencia del Ministerio de la Vivienda y de Hacienda por los fondos asignados para este efecto. Lamentablemente lo que solicitan no es de competencia del Poder legislativo.",1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Cámara Chilena De Centros Comerciales,Asesoría Legislativa sobre leasing habitacional.,1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Daniel Bravo ,"PROTOCOLO DE ACUERDO ASEMUCH, SUBDERE Y ACHM, EL 14 DE NOVIEMBRE DE 2014",1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Wladimir Tapia ,"ACUERDO FIRMADO ASEMUCH; SUBDERE Y ACHM, EL 14 DE NOVIEMBRE DE 2014",1,1
42116,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Daniel Quezada ,"PROTOCOLO DE ACUERDO FIRMADO POR CONFEDERACION NACIONAL ASEMUCH, SUBDERE Y ACHM, EL 14 DE NOVIEMBRE DE 2014",1,1
42116,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Asociación Nacional De La Industria Del Reciclaje Ag,Proyecto de Ley de Reciclaje,1,1
42116,Audiencia,Andrés Zaldívar Larraín,Senador,Senador,SENADO,,Embajada De Estados Unidos,Visita Protocolar,1,1
42116,Audiencia,Alberto Espina Otero,Senador,Senador,SENADO,,,"Términos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsionalTérminos y contenido de protocolo de acuerdo del sector Municipal celebrado entre la Subsecretaría de Desarrollo Regional, la Asociación Chilena de Municipalidades y Asociación de Funcionarios Municipales de Chile el pasado 14 de octubre de 2014, acuerdo que debería manifestarse en un proyecto de ley que modifique la Ley Orgánica Constitucional de  Municipalidades, en los siguientes sentidos:
1.- Incremento de plantas Municipales por ley, entregando rangos objetivos a los municipios
2.- Incremento de Grados de los funcionarios Municipales
3.- Establecimiento de asignaciones profesiones en los distintos estamentos
4.- Incremento previsional",1,1
42115,Audiencia,Jorge Pizarro Soto,Senador,Senador,SENADO,,Embajada De España En Chile,"Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.Saludo protocolar y manifestar preocupación de lo que llegará a suceder con la inversión de FENOSA con el cambio de Leyque regula las tarifas de gas.  Embajador informa que ha estado en conversaciones con Ministro de Energía ya que hay inversiones de varios países además de España.
También se expresa la conformidad por la relación que se lleva a nivel de RRREE donde se han firmado convenios de defensa y se está por firmar uno de Educación.",1,1
42115,Audiencia,Víctor Pérez Varela,Senador,Senador,SENADO,,Asoc. Empleados Municipales De La Ligua,Temas de carácter municipal y de alcance nacional en materia de municipalidades.,1,1
42115,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Asociación Suelo Sustentable,Presentación Suelo Sustentable,1,1
42115,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Odilia Marisol Hito Hito ,"Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.Solicitan especial respeto a los actuales acontecimientos que estan ocurriendo a la fecha en el territorio de Isla de Pascua o Rapa Nui.
Analizar la posibilidad de retomar la actividad legislativa de proyectos que se encuentran pendientes.",1,1
42115,Audiencia,Patricio Walker Prieto,Senador,Senador,SENADO,,,Lo mismo tratado en Audiencia o Reunión ID: REU-425,1,1
42115,Audiencia,Patricio Walker Prieto,Senador,Senador,SENADO,,Wallter  Jaime Sandoval Navarro ,"Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.Audiencia atendida por don Luis Fernando Espinoza A., Asesor Comité DC.
Se manifestó la preocupación de su asociación por la normativa laboral que debiese regir a la gente de mar en aguas interiores.",1,1
42114,Audiencia,Jaime Quintana Leal,Senador,Senador,SENADO,,Fundación Elige Educar ,Situación de educadores de párvulos en el proyecto de ley de carrera Docente.,1,1
42114,Audiencia,Felipe Harboe Bascuñán,Senador,Senador,SENADO,,,Ampliación Ley de Transparencia a empresas privadas que manejen y administren bienes y recursos de todos los chilenos. Lunes 20 de abril a las 10:00 horas. Senado Santiago,1,1
42114,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Eduardo Rehbein Utreras ,Exposición sobre sistema de elección de Notarios,1,1
42114,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,,"Proyecto de ley, Servicio de Biodiversidad y Áreas Protegidas",1,1
42114,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Wheig Chile S.A.,"Presentación proyecto energía renovable (eléctrica y calor), en la Región de Aysén.",1,1
42114,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Hombre Y Biosfera Ong ,Propuesta al proyecto de ley que crea el Servicio de Biodiversidad y Areas Protegidas,1,1
42110,Audiencia,Juan Antonio Coloma Correa,Senador,Senador,SENADO,,Cámara Chilena de la Construcción A.G.,Efectos sobre el sector construcción del proyecto en discusión sobre reforma laboral.,1,1
42110,Audiencia,Patricio Walker Prieto,Senador,Senador,SENADO,,,Manifiestan la  opinión del Gremio de Fiscales con respecto al proyecto de ley que fortalecerá al Ministerio Público.,1,1
42110,Audiencia,Patricio Walker Prieto,Senador,Senador,SENADO,,Confederación Nacional De Suplementeros De Chile,"Solicitar reconocimiento del día 25 de Mayo como ""Día Nacional del Suplementero"".",1,1
42110,Audiencia,Patricio Walker Prieto,Senador,Senador,SENADO,,,"Entregar antecedentes y sugerencias con respecto al Boletín  9245-07 que   regula entrevistas grabadas en video y, otras medidas de resguardo a menores de edad, víctimas de delitos sexuales.",1,1
42109,Audiencia,Pedro Araya Guerrero,Senador,Senador,SENADO,,Asociacion Nacional De Fiscales Del Ministerio Publico,Sobre proyecto de Ley de Fortalecimiento al Ministerio Público,1,1
42109,Audiencia,Alejandro Guillier Álvarez,Senador,Senador,SENADO,,Fundación Multitudes,"Presentación de propuesta de Reforma a la Ley 20.285, sobre acceso a la información pública, ampliando las facultades de esta a privados que manejen bienes o fondos fiscales.",1,1
42109,Audiencia,Alfonso De Urresti Longton,Senador,Senador,SENADO,,,"Propuesta de reforma a la Ley 20.285, sobre acceso a la información pública.",1,1
42109,Audiencia,Rabindranath Quinteros Lara,Senador,Senador,SENADO,,,"Informar sobre propuesta de reforma de la Ley Nº20.285, sobre acceso a la información pública.",1,1
42109,Audiencia,Manuel José Ossandón Irarrázabal,Senador,Senador,SENADO,,Juan Carlos Santa María Guerrero ,"Fiscalizaciones por parte de SEREMI 5a. Región y restircciones a colectivos Océano, Belloto, Quilpué.",1,1
42109,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,,"noción de ser humano a emplear por el Estado Chileno exigiendo su respeto, lo establecido en derecho, desde la ciencia y sabiduria antigua",1,1
42109,Audiencia,Antonio Horvath Kiss,Senador,Senador,SENADO,,Triagrama,Noción de ser humano que ocupa el Estado Chileno exigiendo se respete lo que establece la Constitución y los Tratados Internacionales de Derechos Humanos,1,1
42109,Audiencia,Andrés Zaldívar Larraín,Senador,Senador,SENADO,,Cooperativa Del Personal De La  Universidad De Chile Ltda.,Proyecto de Ley de Cooperativas,1,1
